id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,text
39513,Unisex,Accessories,Bags,Laptop Bag,Black,Fall,2013,Casual,Peter England Unisex Black Laptop Bag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/39513.jpg,Casual | Peter England Unisex Black Laptop Bag
11379,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,United Colors Of Benetton Women Winter Blue Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/11379.jpg,Casual | United Colors Of Benetton Women Winter Blue Top
45895,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Maxima Ssteele Men Blue Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/45895.jpg,Casual | Maxima Ssteele Men Blue Dial Watch
44947,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Puma Men Mid Biz Ind White Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/44947.jpg,Sports | Puma Men Mid Biz Ind White Shoes
33029,Women,Apparel,Topwear,Kurtis,Off White,Summer,2012,Ethnic,Mother Earth Women Printed Off White Kurti,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/33029.jpg,Ethnic | Mother Earth Women Printed Off White Kurti
9491,Unisex,Accessories,Bags,Backpacks,Red,Fall,2011,Casual,Puma Unisex Deck Red Backpacks,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/9491.jpg,Casual | Puma Unisex Deck Red Backpacks
19114,Men,Apparel,Topwear,Tshirts,White,Summer,2016,Casual,Campbell Men Pack of 3 T-Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/19114.jpg,Casual | Campbell Men Pack of 3 T-Shirts
49664,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,United Colors of Benetton Men Sunglass,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/49664.jpg,Casual | United Colors of Benetton Men Sunglass
16960,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Image Men Classic Eyewear Black Sunglasses,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/16960.jpg,Casual | Image Men Classic Eyewear Black Sunglasses
50749,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Chief Men Brown Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/50749.jpg,Casual | Red Chief Men Brown Shoes
2845,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Mr.Men Men's Mr.Noisy Blue T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/2845.jpg,Casual | Mr.Men Men's Mr.Noisy Blue T-shirt
28653,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Nike Men Air Max Quarter Black Sports Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/28653.jpg,Sports | Nike Men Air Max Quarter Black Sports Shoes
19928,Men,Footwear,Flip Flops,Flip Flops,Yellow,Fall,2011,Casual,ADIDAS Men Adi Wind Yellow Flip Flops,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/19928.jpg,Casual | ADIDAS Men Adi Wind Yellow Flip Flops
22369,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011,Casual,Highlander Men Solid Navy Blue Trouser,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/22369.jpg,Casual | Highlander Men Solid Navy Blue Trouser
29781,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2013,Casual,Basics Men Steel Charcoal Trousers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/29781.jpg,Casual | Basics Men Steel Charcoal Trousers
3997,Men,Footwear,Flip Flops,Flip Flops,Grey,Winter,2011,Casual,Spalding Men Grey & Orange Flip Flops,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/3997.jpg,Casual | Spalding Men Grey & Orange Flip Flops
18200,Women,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Jealous 21 Women Stripes Red Sweater,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/18200.jpg,Casual | Jealous 21 Women Stripes Red Sweater
9657,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Indigo Nation Men Reversible Bling Red Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/9657.jpg,Casual | Indigo Nation Men Reversible Bling Red Shirts
23841,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,ADIDAS Men White Snipe Lo Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/23841.jpg,Casual | ADIDAS Men White Snipe Lo Casual Shoes
43198,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Women Black Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/43198.jpg,Casual | Fastrack Women Black Dial Watch
48570,Women,Accessories,Jewellery,Bracelet,Black,Summer,2013,Casual,Lucera Women Black & Silver Bracelet,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/48570.jpg,Casual | Lucera Women Black & Silver Bracelet
8785,Women,Apparel,Topwear,Jackets,Pink,Fall,2011,Casual,Lotto Women Cathy Pink Jacket,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/8785.jpg,Casual | Lotto Women Cathy Pink Jacket
54913,Men,Apparel,Topwear,Sweatshirts,Beige,Summer,2012,Casual,Do u speak green Men Printed Beige Sweatshirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/54913.jpg,Casual | Do u speak green Men Printed Beige Sweatshirt
47538,Women,Footwear,Shoes,Flats,Maroon,Winter,2012,Casual,Portia Women Maroon Flats,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/47538.jpg,Casual | Portia Women Maroon Flats
17248,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Navy Blue  Polo Tshirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/17248.jpg,Casual | U.S. Polo Assn. Men Stripes Navy Blue  Polo Tshirt
28495,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Sports,Urban Yoga Men Black Track Pants,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/28495.jpg,Sports | Urban Yoga Men Black Track Pants
42876,Women,Accessories,Bags,Clutches,Black,Summer,2012,Casual,French Connection Women Black Clutch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/42876.jpg,Casual | French Connection Women Black Clutch
29547,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Classic Polo Men Printed Yellow T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/29547.jpg,Casual | Classic Polo Men Printed Yellow T-shirt
35118,Women,Accessories,Jewellery,Necklace and Chains,Silver,Fall,2012,Casual,Allen Solly Woman Silver Necklace,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/35118.jpg,Casual | Allen Solly Woman Silver Necklace
11983,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,FILA Men Dls Circuit 2 Black Sports Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/11983.jpg,Sports | FILA Men Dls Circuit 2 Black Sports Shoes
4148,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Women Glide White Pink Shoe,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/4148.jpg,Sports | Nike Women Glide White Pink Shoe
59630,Women,Apparel,Saree,Sarees,Orange,Fall,2012,Ethnic,FNF Orange Wedding Collection Sari,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/59630.jpg,Ethnic | FNF Orange Wedding Collection Sari
10851,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Wrangler Men Applique Polo Brown T-Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/10851.jpg,Casual | Wrangler Men Applique Polo Brown T-Shirts
56678,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Black Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/56678.jpg,Casual | Maxima Men Black Dial Watch
4974,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011,Casual,Gini and Jony Boy's Kangaroo Yellow Infant Kidswear,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/4974.jpg,Casual | Gini and Jony Boy's Kangaroo Yellow Infant Kidswear
38607,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Nike Men Yellow Just Do It T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/38607.jpg,Casual | Nike Men Yellow Just Do It T-shirt
24258,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Numero Uno Men White Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/24258.jpg,Casual | Numero Uno Men White Casual Shoes
25984,Women,Personal Care,Fragrance,Deodorant,Purple,Spring,2017,Casual,J.Del Pozo Halloween Women Deo,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/25984.jpg,Casual | J.Del Pozo Halloween Women Deo
53138,Women,Footwear,Shoes,Heels,Blue,Winter,2015,Casual,Catwalk Women Blue Heels,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/53138.jpg,Casual | Catwalk Women Blue Heels
45861,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012,Ethnic,Vishudh Women Maroon Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/45861.jpg,Ethnic | Vishudh Women Maroon Kurta
57598,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Lotus Herbals Moistpetals Raspberry Punch Lipstick 122,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/57598.jpg,Casual | Lotus Herbals Moistpetals Raspberry Punch Lipstick 122
1608,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2010,Sports,Reebok Track Pants Jet Black,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/1608.jpg,Sports | Reebok Track Pants Jet Black
38435,Women,Accessories,Bags,Clutches,Black,Summer,2015,Casual,Baggit Women Black Purse,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/38435.jpg,Casual | Baggit Women Black Purse
9465,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,John Miller Men White Self Structure Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/9465.jpg,Formal | John Miller Men White Self Structure Shirts
17846,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Nike Men Supergame Black Sports Shoe,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/17846.jpg,Sports | Nike Men Supergame Black Sports Shoe
48742,Men,Accessories,Jewellery,Bangle,Steel,Summer,2012,Casual,Revv Men Steel Bangle,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/48742.jpg,Casual | Revv Men Steel Bangle
18032,Women,Accessories,Bags,Handbags,Beige,Winter,2015,Casual,Lino Perros Women Solid Beige Handbag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/18032.jpg,Casual | Lino Perros Women Solid Beige Handbag
12508,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men Casual Brown Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/12508.jpg,Casual | Red Tape Men Casual Brown Casual Shoes
49690,Men,Accessories,Ties,Ties,Blue,Summer,2012,Formal,Park Avenue Blue Tie,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/49690.jpg,Formal | Park Avenue Blue Tie
16994,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Casual Black Heels,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/16994.jpg,Casual | Rocia Women Casual Black Heels
3963,Women,Apparel,Topwear,Tops,Black,Summer,2011,Casual,Jealous 21 Women Black V Neck Party Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/3963.jpg,Casual | Jealous 21 Women Black V Neck Party Top
40977,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Gini and Jony Boys Core Green T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/40977.jpg,Casual | Gini and Jony Boys Core Green T-shirt
15349,Men,Free Items,Free Gifts,Free Gifts,Blue,Winter,2012,Sports,Nike Men Blue Team India Cricket Jersey,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/15349.jpg,Sports | Nike Men Blue Team India Cricket Jersey
59066,Women,Apparel,Innerwear,Bra,White,Summer,2017,Casual,Peri Peri Women White Bra,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/59066.jpg,Casual | Peri Peri Women White Bra
56812,Women,Apparel,Topwear,Kurtis,Multi,Summer,2012,Ethnic,Aneri Women Multi Coloured Kurti,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/56812.jpg,Ethnic | Aneri Women Multi Coloured Kurti
20892,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Basics Men Black Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/20892.jpg,Casual | Basics Men Black Casual Shoes
58988,Women,Personal Care,Fragrance,Deodorant,Green,Spring,2017,Casual,Cavallini Women Deo,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/58988.jpg,Casual | Cavallini Women Deo
38051,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Digital Watch M124J001Y,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/38051.jpg,Casual | Q&Q Men Black Digital Watch M124J001Y
39183,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Aneri Women Multi Coloured Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/39183.jpg,Ethnic | Aneri Women Multi Coloured Kurta
21940,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Casual Brown Handbag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/21940.jpg,Casual | Murcia Women Casual Brown Handbag
26359,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Arrow Women Black Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/26359.jpg,Casual | Arrow Women Black Top
19584,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,United Colors of Benetton Men Stripes Grey Tshirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/19584.jpg,Casual | United Colors of Benetton Men Stripes Grey Tshirt
9001,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Puma Men El rey Riddim 50s OC Grey Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/9001.jpg,Casual | Puma Men El rey Riddim 50s OC Grey Casual Shoes
48326,Women,Accessories,Bags,Clutches,Maroon,Summer,2012,Casual,Pitaraa Women Maroon Purse,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/48326.jpg,Casual | Pitaraa Women Maroon Purse
18456,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Nautica White Sail Men Perfumes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/18456.jpg,Casual | Nautica White Sail Men Perfumes
6875,Women,Apparel,Dress,Dresses,Black,Summer,2011,Casual,Forever New Women's Gold Sleeveless Black Dress,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/6875.jpg,Casual | Forever New Women's Gold Sleeveless Black Dress
12950,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Basics Men White Slim Fit Checked Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/12950.jpg,Casual | Basics Men White Slim Fit Checked Shirt
13882,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers Men Check Purple Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/13882.jpg,Casual | Scullers Men Check Purple Shirts
6049,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,UCB Men's Polo Neck T-shirt In Solid Heavy Wash Black T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/6049.jpg,Casual | UCB Men's Polo Neck T-shirt In Solid Heavy Wash Black T-shirt
3709,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Classic Polo Men's Purple Black Stripe T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/3709.jpg,Casual | Classic Polo Men's Purple Black Stripe T-shirt
51805,Women,Apparel,Innerwear,Bra,Pink,Summer,2016,Casual,Bwitch Light Pink Bra,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/51805.jpg,Casual | Bwitch Light Pink Bra
55499,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017,Casual,Revlon Pink Ice Glace Rose Colorburst Lip Gloss 004,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/55499.jpg,Casual | Revlon Pink Ice Glace Rose Colorburst Lip Gloss 004
9233,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Blue Striped Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/9233.jpg,Formal | Mark Taylor Men Blue Striped Shirt
48114,Women,Accessories,Belts,Belts,Multi,Summer,2012,Casual,Fossil Women Multi Coloured Quilted Squares Belt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/48114.jpg,Casual | Fossil Women Multi Coloured Quilted Squares Belt
29123,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Puma Men Aquil White Sports Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/29123.jpg,Sports | Puma Men Aquil White Sports Shoes
51039,Women,Apparel,Innerwear,Briefs,Brown,Summer,2017,Casual,Enamor Women Brown Floral Printed Briefs,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/51039.jpg,Casual | Enamor Women Brown Floral Printed Briefs
26957,Women,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,Jealous 21 Women Purple Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/26957.jpg,Casual | Jealous 21 Women Purple Shirt
27885,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Scullers For Her Blue Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/27885.jpg,Formal | Scullers For Her Blue Shirt
30832,Women,Apparel,Bottomwear,Churidar,Blue,Summer,2012,Ethnic,Fabindia Women Printed Blue & Red Churidar,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/30832.jpg,Ethnic | Fabindia Women Printed Blue & Red Churidar
48928,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/48928.jpg,Casual | Lucera Women Silver Ring
1862,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Inkfruit Mens Urban Warfare T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/1862.jpg,Casual | Inkfruit Mens Urban Warfare T-shirt
59254,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Titan Men White Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/59254.jpg,Casual | Titan Men White Dial Watch
10409,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,United Colors of Benetton Men Green Polo Tshirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/10409.jpg,Casual | United Colors of Benetton Men Green Polo Tshirts
15947,Men,Accessories,Ties,Ties,Maroon,Fall,2011,Formal,Turtle Men Stripes Maroon Ties,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/15947.jpg,Formal | Turtle Men Stripes Maroon Ties
32759,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,Indigo Nation Men Striped Purple Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/32759.jpg,Casual | Indigo Nation Men Striped Purple Shirt
48789,Women,Accessories,Jewellery,Pendant,Silver,Summer,2015,Casual,Lucera Women Silver Pendant,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/48789.jpg,Casual | Lucera Women Silver Pendant
30693,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Brown Heels,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/30693.jpg,Casual | Catwalk Women Brown Heels
2046,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Mens Fitted Blue T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/2046.jpg,Casual | ADIDAS Mens Fitted Blue T-shirt
27624,Men,Apparel,Bottomwear,Shorts,Cream,Summer,2012,Casual,Scullers Men Cream Shorts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/27624.jpg,Casual | Scullers Men Cream Shorts
13411,Men,Apparel,Topwear,Shirts,Pink,Summer,2011,Casual,United Colors of Benetton Men Stripes Pink Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/13411.jpg,Casual | United Colors of Benetton Men Stripes Pink Shirts
23284,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Ssteele Men Black Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/23284.jpg,Casual | Maxima Ssteele Men Black Watch
50776,Men,Footwear,Sandal,Sandals,Brown,Winter,2013,Casual,Clarks Men Brown Leather Sandals,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/50776.jpg,Casual | Clarks Men Brown Leather Sandals
34233,Men,Apparel,Topwear,Tshirts,Mustard,Summer,2013,Casual,Proline Men Mustard Yellow T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/34233.jpg,Casual | Proline Men Mustard Yellow T-shirt
7534,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,Nike men's As Nike Spher White Orange T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/7534.jpg,Sports | Nike men's As Nike Spher White Orange T-shirt
19917,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015,Casual,Wildcraft Unisex Black Backpack,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/19917.jpg,Casual | Wildcraft Unisex Black Backpack
46613,Women,Footwear,Shoes,Heels,Grey,Summer,2012,Casual,Catwalk Women Multi Coloured Sandals,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/46613.jpg,Casual | Catwalk Women Multi Coloured Sandals
16163,Men,Footwear,Shoes,Formal Shoes,Tan,Fall,2011,Formal,Enroute Men Leather Tan Formal Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/16163.jpg,Formal | Enroute Men Leather Tan Formal Shoes
22356,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,John Players Men Solid White Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/22356.jpg,Casual | John Players Men Solid White Shirt
52021,Women,Apparel,Loungewear and Nightwear,Lounge Tshirts,Brown,Summer,2016,Casual,Inaya Women Lounge Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/52021.jpg,Casual | Inaya Women Lounge Top
45096,Women,Apparel,Innerwear,Bra,Purple,Winter,2015,Casual,Bwitch Purple Full-Coverage Lace Bra RTV-BW334,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/45096.jpg,Casual | Bwitch Purple Full-Coverage Lace Bra RTV-BW334
36564,Women,Personal Care,Fragrance,Deodorant,Purple,Spring,2017,Casual,United Colors of Benetton Women Deo,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/36564.jpg,Casual | United Colors of Benetton Women Deo
5263,Unisex,Accessories,Bags,Messenger Bag,Grey,Winter,2015,Casual,Wildcraft Unisex Grey & Green Printed Messenger Bag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/5263.jpg,Casual | Wildcraft Unisex Grey & Green Printed Messenger Bag
44144,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Boss Men Number One Perfume,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/44144.jpg,Casual | Boss Men Number One Perfume
20401,Women,Accessories,Belts,Belts,Purple,Winter,2015,Casual,Baggit Women Tickle Taj Purple Belt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/20401.jpg,Casual | Baggit Women Tickle Taj Purple Belt
41436,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Casual,Lee Cooper Men Black & White Sports Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/41436.jpg,Casual | Lee Cooper Men Black & White Sports Shoes
25173,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Lino Perros Women Leatherette Brown Handbag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/25173.jpg,Casual | Lino Perros Women Leatherette Brown Handbag
56481,Women,Personal Care,Nails,Nail Polish,Maroon,Spring,2017,Casual,Streetwear Bride's Delight Nail Polish 52,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/56481.jpg,Casual | Streetwear Bride's Delight Nail Polish 52
11346,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013,Casual,Lee Men Blue Zed Fit Jeans,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/11346.jpg,Casual | Lee Men Blue Zed Fit Jeans
10294,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012,Formal,Clarks Men Feeling Good Leather Brown Formal Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/10294.jpg,Formal | Clarks Men Feeling Good Leather Brown Formal Shoes
57553,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Lotus Herbals Floralstay Truffle Story Lip Color 423,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/57553.jpg,Casual | Lotus Herbals Floralstay Truffle Story Lip Color 423
44978,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Women Black Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/44978.jpg,Casual | Maxima Women Black Dial Watch
33016,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Mother Earth Women Striped Black & Maroon Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/33016.jpg,Ethnic | Mother Earth Women Striped Black & Maroon Kurta
4183,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011,Casual,Rockport Men Brown Leather Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/4183.jpg,Casual | Rockport Men Brown Leather Casual Shoes
11948,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Ganuchi Men Casual Black Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/11948.jpg,Casual | Ganuchi Men Casual Black Casual Shoes
36756,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Women White Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/36756.jpg,Casual | Maxima Women White Dial Watch
58729,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Puma Women Blue T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/58729.jpg,Casual | Puma Women Blue T-shirt
37684,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,American Tourister Unisex Blue Backpack,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/37684.jpg,Casual | American Tourister Unisex Blue Backpack
44376,Women,Apparel,Topwear,Waistcoat,Blue,Summer,2012,Casual,ONLY Women Blue Waistcoat,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/44376.jpg,Casual | ONLY Women Blue Waistcoat
11174,Men,Apparel,Topwear,Sweaters,Green,Fall,2011,Casual,Scullers Men Stripes Green Sweaters,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/11174.jpg,Casual | Scullers Men Stripes Green Sweaters
33224,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Sepia Women Striped Black Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/33224.jpg,Casual | Sepia Women Striped Black Top
